Name,Comment,Date
edS,"1stMaserati said:Hey everyone, just picked up our GT last week. Ended up buying the demo from the dealer on a spur of the moment decision as my wife and I both liked the car so much. So much more character than the Macan we were coming from! Just a random question on the wireless phone charger…. It somehow simply is not working or rather works very rarely. Put my phone there and it did not charge. Put my wife‘s phone and it charged. Moved it by 1 cm it stopped charging. Moved it back to its original position (where it was charger) and simply no longer worked. Slid it around the entire area and never would it start charging again. Broken? As a demo did people put keys or something in the charging tray and this messed it up? Anyone else having problems?Click to expand...Same! Just got my Grecale last week (hit a curb on the way home and blew out a tire, 😬 spent about 5 days back at the dealer while they located a tire- these tires are on back order btw) so now I have been driving it for about 5 days. The phone charger which is an important feature for me worked until today. It’s not charging at all. I kept hoping I accidentally turned off something? I also switched from a Macan!","January 9, 2023"
1stMaserati,Bump.Since some new delivieries took place…. Is it working for you with an iPhone? My dealer said to unpair and pair the phone 2-3 times and it should work again. Did not for me.,"January 28, 2023"
Tony Mac,Collected our Grecale yesterday and the Wireless Charging appears to be working. Will check this in the coming days and report back.,"January 28, 2023"
Tony Mac,Wireless charging appears to be working well with our iPhone 8 & 14,"February 1, 2023"
1stMaserati,Are you using an iPhone case or just the phone without any case whatsoever?,"February 4, 2023"
Tony Mac,For reference - Both of our iPhones are in cases and seem to charge correctly 👍,"February 4, 2023"
TF007,Thanks. For me it works not consistently and often I have to move the phone several times until it works.,"February 6, 2023"
WarrenB,"Hi Everyone,I’ve had my car for about 4 days and I have tried multiple iPhones in and out of their cases and my wireless charging has never worked. I have a few spare iPhones so I’m going to try one of them by removing all the apps. I find it strange that software could impact charging, especially something like Waze although I tend to use apple Maps now. The TomTom in car navigation is useless especially the search function.","April 11, 2023"
1stMaserati,"I have a couple of software updates (recall software updates) and will be at the dealership on Friday in a week. I am hoping this solves it. Oddly Android works and Apple does not as the technician has a Samsung and it worked no problem. He said some Apple users had problems at the beginning, but has now sorted itself out.I will post the software version I have to see if you have an older, newer or same version as I do.","April 11, 2023"
Tony Mac,Here in the UK iPhones 8 and 13 both charging correctly 👍,"April 11, 2023"
WarrenB,I got an update from my dealer. Italy are sending us a new type of charger which will be fitted in a week or 2. It’s sounds as if they have an issue with the hardware and are going to replace it with an update. I would reach out to your dealer if you are having issues.,"April 13, 2023"
Geoff,Hi allMine stop working after two weeks using it.Now reading all your messages i think it could start happening when we added the second phone to the car.I'm gonna try to remove one and unpairing and pairing again mine to see if that works.Anyway Maserati needs to fix that since is part of the package they charge us for it. We pay for it we want it working.,"May 5, 2023"
Geoff,"Geoff said:Hi allMine stop working after two weeks using it.Now reading all your messages i think it could start happening when we added the second phone to the car.I'm gonna try to remove one and unpairing and pairing again mine to see if that works.Anyway Maserati needs to fix that since is part of the package they charge us for it. We pay for it we want it working.Click to expand...I removed the second phone, unistalled mine and re installed again and still doesn't work.","May 7, 2023"
